customer_id,gender,senior,partner,dependents,phone_service,internet_service,contract_type,payment_type,monthly_charges,total_charges,churn,tenure,is_female,has_churned,has_phone,has_internet,has_phone_and_internet,partner_dependents,Excel functions -> Exercise3,average_monthly_charges,Excel functions -> Exercise4,contract_type,phone_type,internet_type,service_type
2789-HQBOU,Male,0,No,No,1,2,0,Electronic check,$80.35 ,$253.80 ,No,3,FALSE,FALSE,TRUE,TRUE,TRUE,0,20191106,$80.35 ,TRUE,Month-to-Month,One Line,Fiber Optic,Phone+Internet
2789-CZANW,Female,0,Yes,Yes,2,2,2,Bank transfer (automatic),$110.30 ,"$6,997.30 ",No,63,TRUE,FALSE,TRUE,TRUE,TRUE,3,20141030,$110.30 ,TRUE,2 Year,Two or More Lines,Fiber Optic,Phone+Internet
2788-CJQAQ,Male,0,No,No,1,0,1,Mailed check,$19.45 ,$270.20 ,No,14,FALSE,FALSE,TRUE,FALSE,FALSE,0,20181215,$19.45 ,TRUE,1 Year,One Line,No Internet Service,Phone Only
2786-GCDPI,Female,1,No,No,2,2,0,Electronic check,$104.95 ,"$5,222.35 ",No,50,TRUE,FALSE,TRUE,TRUE,TRUE,0,20151220,$104.95 ,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone+Internet
2782-LFZVW,Female,0,No,No,2,1,0,Mailed check,$58.95 ,$601.60 ,No,10,TRUE,FALSE,TRUE,TRUE,TRUE,0,20190406,$58.95 ,TRUE,Month-to-Month,Two or More Lines,DSL,Phone+Internet
2782-JEEBU,Male,0,No,No,0,1,0,Mailed check,$36.00 ,$780.15 ,No,22,FALSE,FALSE,FALSE,TRUE,FALSE,0,20180422,$36.00 ,TRUE,Month-to-Month,No Phone Service,DSL,Internet Only
2778-OCLGR,Male,1,Yes,No,0,1,0,Bank transfer (automatic),$39.10 ,$971.30 ,Yes,25,FALSE,TRUE,FALSE,TRUE,FALSE,1,20180116,$39.10 ,TRUE,Month-to-Month,No Phone Service,DSL,Internet Only
2777-PHDEI,Female,0,No,No,1,2,0,Electronic check,$78.05 ,$78.05 ,Yes,1,TRUE,TRUE,TRUE,TRUE,TRUE,0,20200111,$78.05 ,TRUE,Month-to-Month,One Line,Fiber Optic,Phone+Internet
2775-SEFEE,Male,0,No,Yes,2,1,2,Bank transfer (automatic),$61.90 ,,No,0,FALSE,FALSE,TRUE,TRUE,TRUE,2,20200211,$0.00 ,FALSE,2 Year,Two or More Lines,DSL,Phone+Internet
2774-LVQUS,Female,1,Yes,No,2,2,0,Electronic check,$83.05 ,"$1,258.30 ",Yes,15,TRUE,TRUE,TRUE,TRUE,TRUE,1,20181107,$83.05 ,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone+Internet
2773-OVBPK,Male,0,Yes,No,2,2,2,Bank transfer (automatic),$111.30 ,"$7,567.20 ",No,68,FALSE,FALSE,TRUE,TRUE,TRUE,1,20140613,$111.30 ,TRUE,2 Year,Two or More Lines,Fiber Optic,Phone+Internet
2773-MADBQ,Female,0,No,No,0,1,2,Mailed check,$53.10 ,"$1,901.25 ",No,36,TRUE,FALSE,FALSE,TRUE,FALSE,0,20170216,$53.10 ,TRUE,2 Year,No Phone Service,DSL,Internet Only
2770-NSVDG,Male,0,Yes,No,0,1,0,Electronic check,$29.10 ,$688.00 ,No,24,FALSE,FALSE,FALSE,TRUE,FALSE,1,20180221,$29.10 ,TRUE,Month-to-Month,No Phone Service,DSL,Internet Only
2761-XECQW,Male,1,Yes,No,0,1,0,Mailed check,$43.35 ,$371.40 ,No,9,FALSE,FALSE,FALSE,TRUE,FALSE,1,20190526,$43.35 ,TRUE,Month-to-Month,No Phone Service,DSL,Internet Only
2761-OCIAX,Male,1,No,No,1,2,0,Electronic check,$74.70 ,$165.40 ,Yes,2,FALSE,TRUE,TRUE,TRUE,TRUE,0,20191205,$74.70 ,TRUE,Month-to-Month,One Line,Fiber Optic,Phone+Internet
2758-RNWXS,Male,0,No,No,1,2,1,Electronic check,$89.20 ,"$3,251.30 ",No,36,FALSE,FALSE,TRUE,TRUE,TRUE,0,20170128,$89.20 ,TRUE,1 Year,One Line,Fiber Optic,Phone+Internet
2754-XBHTB,Female,0,No,No,1,2,0,Bank transfer (automatic),$77.65 ,$714.15 ,Yes,9,TRUE,TRUE,TRUE,TRUE,TRUE,0,20190507,$77.65 ,TRUE,Month-to-Month,One Line,Fiber Optic,Phone+Internet
2754-VDLTR,Male,0,No,Yes,2,2,0,Electronic check,$95.20 ,$930.40 ,Yes,10,FALSE,TRUE,TRUE,TRUE,TRUE,2,20190419,$95.20 ,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone+Internet
2754-SDJRD,Female,1,No,No,2,2,0,Credit card (automatic),$100.15 ,$908.55 ,No,9,TRUE,FALSE,TRUE,TRUE,TRUE,0,20190511,$100.15 ,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone+Internet
2753-JMMCV,Male,0,No,No,2,1,2,Credit card (automatic),$74.20 ,"$4,805.65 ",No,65,FALSE,FALSE,TRUE,TRUE,TRUE,0,20140920,$74.20 ,TRUE,2 Year,Two or More Lines,DSL,Phone+Internet
2750-BJLSB,Female,0,No,No,1,2,1,Electronic check,$103.70 ,"$4,730.60 ",No,46,TRUE,FALSE,TRUE,TRUE,TRUE,0,20160424,$103.70 ,TRUE,1 Year,One Line,Fiber Optic,Phone+Internet
2749-CTKAJ,Male,0,Yes,Yes,1,0,1,Mailed check,$20.15 ,$419.90 ,No,21,FALSE,FALSE,TRUE,FALSE,FALSE,3,20180518,$20.15 ,TRUE,1 Year,One Line,No Internet Service,Phone Only
2748-MYRVK,Female,0,No,No,2,2,1,Bank transfer (automatic),$99.90 ,"$6,137.00 ",Yes,61,TRUE,TRUE,TRUE,TRUE,TRUE,0,20141230,$99.90 ,TRUE,1 Year,Two or More Lines,Fiber Optic,Phone+Internet
2746-DIJLO,Female,0,No,No,2,1,1,Credit card (automatic),$56.30 ,"$2,364.00 ",No,42,TRUE,FALSE,TRUE,TRUE,TRUE,0,20160812,$56.30 ,TRUE,1 Year,Two or More Lines,DSL,Phone+Internet
2740-TVLFN,Male,0,No,No,2,1,0,Electronic check,$50.15 ,$50.15 ,No,1,FALSE,FALSE,TRUE,TRUE,TRUE,0,20200111,$50.15 ,TRUE,Month-to-Month,Two or More Lines,DSL,Phone+Internet
2740-JFBOK,Male,0,No,No,2,0,0,Electronic check,$24.00 ,$226.55 ,No,9,FALSE,FALSE,TRUE,FALSE,FALSE,0,20190429,$24.00 ,TRUE,Month-to-Month,Two or More Lines,No Internet Service,Phone Only
2739-CCZMB,Male,0,No,Yes,1,0,0,Credit card (automatic),$20.35 ,$122.00 ,No,6,FALSE,FALSE,TRUE,FALSE,FALSE,2,20190812,$20.35 ,TRUE,Month-to-Month,One Line,No Internet Service,Phone Only
2739-CACDQ,Female,1,No,No,2,2,0,Credit card (automatic),$82.65 ,"$1,470.05 ",No,18,TRUE,FALSE,TRUE,TRUE,TRUE,0,20180818,$82.65 ,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone+Internet
2737-YNGYW,Female,0,No,No,1,2,0,Electronic check,$80.55 ,$184.10 ,Yes,2,TRUE,TRUE,TRUE,TRUE,TRUE,0,20191203,$80.55 ,TRUE,Month-to-Month,One Line,Fiber Optic,Phone+Internet
2737-WFVYW,Female,0,No,No,0,1,0,Electronic check,$45.25 ,$85.50 ,Yes,2,TRUE,TRUE,FALSE,TRUE,FALSE,0,20191215,$45.25 ,TRUE,Month-to-Month,No Phone Service,DSL,Internet Only
2732-ISEZX,Female,0,No,No,1,0,0,Mailed check,$20.50 ,$104.30 ,No,5,TRUE,FALSE,TRUE,FALSE,FALSE,0,20190909,$20.50 ,TRUE,Month-to-Month,One Line,No Internet Service,Phone Only
2731-GJRDG,Female,0,No,No,2,2,1,Bank transfer (automatic),$109.55 ,"$3,608.00 ",No,33,TRUE,FALSE,TRUE,TRUE,TRUE,0,20170515,$109.55 ,TRUE,1 Year,Two or More Lines,Fiber Optic,Phone+Internet
2729-VNVAP,Female,0,Yes,Yes,1,0,2,Credit card (automatic),$19.80 ,$641.35 ,No,32,TRUE,FALSE,TRUE,FALSE,FALSE,3,20170531,$19.80 ,TRUE,2 Year,One Line,No Internet Service,Phone Only
2725-TTRIQ,Female,0,Yes,Yes,2,1,2,Bank transfer (automatic),$84.20 ,"$5,986.55 ",No,71,TRUE,FALSE,TRUE,TRUE,TRUE,3,20140311,$84.20 ,TRUE,2 Year,Two or More Lines,DSL,Phone+Internet
2725-KXXWT,Male,0,Yes,No,1,2,0,Electronic check,$90.75 ,$90.75 ,Yes,1,FALSE,TRUE,TRUE,TRUE,TRUE,1,20200111,$90.75 ,TRUE,Month-to-Month,One Line,Fiber Optic,Phone+Internet
2725-IWWBA,Male,0,Yes,Yes,1,1,1,Mailed check,$56.90 ,"$2,560.10 ",No,45,FALSE,FALSE,TRUE,TRUE,TRUE,3,20160513,$56.90 ,TRUE,1 Year,One Line,DSL,Phone+Internet
2724-FJDYW,Male,0,No,Yes,0,1,1,Bank transfer (automatic),$54.85 ,"$2,191.70 ",No,40,FALSE,FALSE,FALSE,TRUE,FALSE,2,20161013,$54.85 ,TRUE,1 Year,No Phone Service,DSL,Internet Only
2722-VOJQL,Male,0,No,No,2,2,1,Credit card (automatic),$105.65 ,"$6,903.10 ",Yes,65,FALSE,TRUE,TRUE,TRUE,TRUE,0,20140902,$105.65 ,TRUE,1 Year,Two or More Lines,Fiber Optic,Phone+Internet
2722-JMONI,Female,1,Yes,No,1,1,0,Electronic check,$49.55 ,$49.55 ,Yes,1,TRUE,TRUE,TRUE,TRUE,TRUE,1,20200111,$49.55 ,TRUE,Month-to-Month,One Line,DSL,Phone+Internet
2720-WGKHP,Male,1,No,No,2,2,0,Electronic check,$94.00 ,$181.70 ,Yes,2,FALSE,TRUE,TRUE,TRUE,TRUE,0,20191214,$94.00 ,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone+Internet
2720-FVBQP,Female,0,Yes,Yes,2,1,0,Credit card (automatic),$48.95 ,$273.25 ,No,6,TRUE,FALSE,TRUE,TRUE,TRUE,3,20190825,$48.95 ,TRUE,Month-to-Month,Two or More Lines,DSL,Phone+Internet
2719-BDAQO,Male,0,No,No,1,2,0,Electronic check,$93.85 ,"$1,625.65 ",Yes,17,FALSE,TRUE,TRUE,TRUE,TRUE,0,20180902,$93.85 ,TRUE,Month-to-Month,One Line,Fiber Optic,Phone+Internet
2718-YSKCS,Male,0,Yes,Yes,1,0,2,Bank transfer (automatic),$19.60 ,"$1,387.45 ",No,71,FALSE,FALSE,TRUE,FALSE,FALSE,3,20140320,$19.60 ,TRUE,2 Year,One Line,No Internet Service,Phone Only
2718-GAXQD,Female,1,Yes,Yes,1,1,0,Electronic check,$46.00 ,$181.60 ,Yes,4,TRUE,TRUE,TRUE,TRUE,TRUE,3,20191013,$46.00 ,TRUE,Month-to-Month,One Line,DSL,Phone+Internet
2717-HVIZY,Female,0,No,Yes,1,0,0,Mailed check,$20.05 ,$163.60 ,No,8,TRUE,FALSE,TRUE,FALSE,FALSE,2,20190607,$20.05 ,TRUE,Month-to-Month,One Line,No Internet Service,Phone Only
2716-GFZOR,Male,0,Yes,No,1,2,0,Credit card (automatic),$86.10 ,"$3,551.65 ",No,41,FALSE,FALSE,TRUE,TRUE,TRUE,1,20160904,$86.10 ,TRUE,Month-to-Month,One Line,Fiber Optic,Phone+Internet
2712-SYWAY,Female,0,No,No,2,0,0,Electronic check,$25.70 ,$25.70 ,No,1,TRUE,FALSE,TRUE,FALSE,FALSE,0,20200111,$25.70 ,TRUE,Month-to-Month,Two or More Lines,No Internet Service,Phone Only
2710-WYVXG,Female,0,No,No,1,1,2,Mailed check,$71.10 ,$213.35 ,No,3,TRUE,FALSE,TRUE,TRUE,TRUE,0,20191111,$71.10 ,TRUE,2 Year,One Line,DSL,Phone+Internet
2709-UQGNP,Male,0,No,No,1,1,0,Mailed check,$51.65 ,$524.50 ,No,10,FALSE,FALSE,TRUE,TRUE,TRUE,0,20190408,$51.65 ,TRUE,Month-to-Month,One Line,DSL,Phone+Internet
2706-QZIHY,Female,0,Yes,No,2,0,2,Mailed check,$25.20 ,$387.90 ,No,15,TRUE,FALSE,TRUE,FALSE,FALSE,1,20181030,$25.20 ,TRUE,2 Year,Two or More Lines,No Internet Service,Phone Only
2703-AMTUL,Male,0,Yes,Yes,1,1,1,Mailed check,$53.65 ,"$1,939.35 ",No,36,FALSE,FALSE,TRUE,TRUE,TRUE,3,20170206,$53.65 ,TRUE,1 Year,One Line,DSL,Phone+Internet
2700-LUEVA,Male,0,No,No,1,0,0,Credit card (automatic),$20.75 ,$20.75 ,No,1,FALSE,FALSE,TRUE,FALSE,FALSE,0,20200111,$20.75 ,TRUE,Month-to-Month,One Line,No Internet Service,Phone Only
2697-NQBPF,Male,0,No,No,2,2,0,Electronic check,$105.35 ,"$3,540.65 ",No,34,FALSE,FALSE,TRUE,TRUE,TRUE,0,20170424,$105.35 ,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone+Internet
2696-RZVZW,Male,0,Yes,No,2,0,2,Credit card (automatic),$25.05 ,"$1,629.20 ",No,65,FALSE,FALSE,TRUE,FALSE,FALSE,1,20140911,$25.05 ,TRUE,2 Year,Two or More Lines,No Internet Service,Phone Only
2696-NARTR,Male,0,No,No,1,2,0,Electronic check,$73.85 ,$926.25 ,Yes,13,FALSE,TRUE,TRUE,TRUE,TRUE,0,20190125,$73.85 ,TRUE,Month-to-Month,One Line,Fiber Optic,Phone+Internet
2696-ECXKC,Female,0,Yes,Yes,2,2,1,Mailed check,$100.90 ,"$5,448.60 ",No,54,TRUE,FALSE,TRUE,TRUE,TRUE,3,20150813,$100.90 ,TRUE,1 Year,Two or More Lines,Fiber Optic,Phone+Internet
2694-CIUMO,Female,0,No,No,2,2,0,Credit card (automatic),$79.55 ,$958.25 ,No,12,TRUE,FALSE,TRUE,TRUE,TRUE,0,20190209,$79.55 ,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone+Internet
2692-PFYTJ,Female,0,No,No,2,0,0,Mailed check,$25.75 ,$25.75 ,No,1,TRUE,FALSE,TRUE,FALSE,FALSE,0,20200111,$25.75 ,TRUE,Month-to-Month,Two or More Lines,No Internet Service,Phone Only
2692-BUCFV,Male,1,No,No,1,2,0,Bank transfer (automatic),$101.45 ,"$2,948.60 ",No,29,FALSE,FALSE,TRUE,TRUE,TRUE,0,20170909,$101.45 ,TRUE,Month-to-Month,One Line,Fiber Optic,Phone+Internet
2692-AQCPF,Female,0,Yes,No,2,2,1,Credit card (automatic),$108.05 ,"$7,118.90 ",No,66,TRUE,FALSE,TRUE,TRUE,TRUE,1,20140816,$108.05 ,TRUE,1 Year,Two or More Lines,Fiber Optic,Phone+Internet
2691-NZETQ,Male,0,No,No,2,2,0,Electronic check,$85.35 ,$758.60 ,Yes,9,FALSE,TRUE,TRUE,TRUE,TRUE,0,20190516,$85.35 ,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone+Internet
2690-DVRVK,Male,0,Yes,Yes,1,0,1,Electronic check,$20.55 ,$99.45 ,No,5,FALSE,FALSE,TRUE,FALSE,FALSE,3,20190916,$20.55 ,TRUE,1 Year,One Line,No Internet Service,Phone Only
2688-BHGOG,Male,1,No,No,1,2,0,Electronic check,$79.55 ,$718.55 ,No,9,FALSE,FALSE,TRUE,TRUE,TRUE,0,20190512,$79.55 ,TRUE,Month-to-Month,One Line,Fiber Optic,Phone+Internet
2685-SREOM,Female,0,Yes,Yes,2,2,0,Electronic check,$89.10 ,"$2,368.40 ",Yes,27,TRUE,TRUE,TRUE,TRUE,TRUE,3,20171124,$89.10 ,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone+Internet
2684-EIWEO,Female,1,No,No,2,2,0,Credit card (automatic),$91.70 ,"$2,758.15 ",Yes,30,TRUE,TRUE,TRUE,TRUE,TRUE,0,20170810,$91.70 ,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone+Internet
2683-JXWQQ,Male,0,Yes,Yes,0,1,0,Bank transfer (automatic),$33.60 ,"$2,117.20 ",No,63,FALSE,FALSE,FALSE,TRUE,FALSE,3,20141112,$33.60 ,TRUE,Month-to-Month,No Phone Service,DSL,Internet Only
2683-BPJSO,Male,0,Yes,No,2,2,0,Electronic check,$84.45 ,"$2,467.10 ",Yes,29,FALSE,TRUE,TRUE,TRUE,TRUE,1,20170905,$84.45 ,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone+Internet
2682-KEVRP,Female,1,No,No,1,0,1,Mailed check,$20.05 ,$417.00 ,No,21,TRUE,FALSE,TRUE,FALSE,FALSE,0,20180519,$20.05 ,TRUE,1 Year,One Line,No Internet Service,Phone Only
2680-XKKNJ,Female,0,No,No,1,1,1,Bank transfer (automatic),$58.20 ,$469.25 ,No,8,TRUE,FALSE,TRUE,TRUE,TRUE,0,20190610,$58.20 ,TRUE,1 Year,One Line,DSL,Phone+Internet
2676-SSLTO,Male,0,No,No,2,1,2,Bank transfer (automatic),$66.15 ,"$3,199.00 ",No,48,FALSE,FALSE,TRUE,TRUE,TRUE,0,20160201,$66.15 ,TRUE,2 Year,Two or More Lines,DSL,Phone+Internet
2676-OXPPQ,Male,0,No,No,1,1,0,Bank transfer (automatic),$55.70 ,$335.65 ,No,6,FALSE,FALSE,TRUE,TRUE,TRUE,0,20190811,$55.70 ,TRUE,Month-to-Month,One Line,DSL,Phone+Internet
2676-ISHSF,Male,0,No,No,1,0,0,Mailed check,$20.30 ,$20.30 ,No,1,FALSE,FALSE,TRUE,FALSE,FALSE,0,20200111,$20.30 ,TRUE,Month-to-Month,One Line,No Internet Service,Phone Only
2675-OTVVJ,Male,1,Yes,No,2,2,0,Electronic check,$89.45 ,"$2,807.65 ",No,31,FALSE,FALSE,TRUE,TRUE,TRUE,1,20170701,$89.45 ,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone+Internet
2675-IJRGJ,Male,0,No,No,1,0,2,Bank transfer (automatic),$19.65 ,$978.00 ,No,50,FALSE,FALSE,TRUE,FALSE,FALSE,0,20151220,$19.65 ,TRUE,2 Year,One Line,No Internet Service,Phone Only
2675-DHUTR,Male,1,Yes,No,2,2,0,Electronic check,$98.90 ,"$5,780.70 ",No,58,FALSE,FALSE,TRUE,TRUE,TRUE,1,20150331,$98.90 ,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone+Internet
2674-MLXMN,Female,1,No,No,2,2,0,Credit card (automatic),$99.65 ,"$6,951.15 ",No,70,TRUE,FALSE,TRUE,TRUE,TRUE,0,20140421,$99.65 ,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone+Internet
2674-MIAHT,Female,0,No,No,2,2,0,Mailed check,$80.30 ,$324.20 ,No,4,TRUE,FALSE,TRUE,TRUE,TRUE,0,20191011,$80.30 ,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone+Internet
2673-ZALNP,Female,0,No,No,1,0,1,Mailed check,$19.90 ,$173.15 ,No,9,TRUE,FALSE,TRUE,FALSE,FALSE,0,20190522,$19.90 ,TRUE,1 Year,One Line,No Internet Service,Phone Only
2673-CXQEU,Female,1,No,No,2,2,1,Electronic check,$110.50 ,"$6,139.50 ",No,56,TRUE,FALSE,TRUE,TRUE,TRUE,0,20150627,$110.50 ,TRUE,1 Year,Two or More Lines,Fiber Optic,Phone+Internet
2672-TGEFF,Female,0,Yes,Yes,2,2,0,Electronic check,$88.80 ,"$3,340.55 ",No,38,TRUE,FALSE,TRUE,TRUE,TRUE,3,20161223,$88.80 ,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone+Internet
2672-OJQZP,Female,0,No,No,1,1,0,Mailed check,$44.75 ,$44.75 ,No,1,TRUE,FALSE,TRUE,TRUE,TRUE,0,20200111,$44.75 ,TRUE,Month-to-Month,One Line,DSL,Phone+Internet
2672-HUYVI,Female,0,No,No,1,2,0,Electronic check,$91.10 ,$455.30 ,Yes,5,TRUE,TRUE,TRUE,TRUE,TRUE,0,20190911,$91.10 ,TRUE,Month-to-Month,One Line,Fiber Optic,Phone+Internet
2672-DZUOY,Male,0,No,No,0,1,0,Electronic check,$25.15 ,$25.15 ,Yes,1,FALSE,TRUE,FALSE,TRUE,FALSE,0,20200111,$25.15 ,TRUE,Month-to-Month,No Phone Service,DSL,Internet Only
2669-QVCRG,Female,0,No,No,2,2,0,Credit card (automatic),$81.30 ,"$3,190.65 ",No,39,TRUE,FALSE,TRUE,TRUE,TRUE,0,20161104,$81.30 ,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone+Internet
2669-OIDSD,Female,0,Yes,No,1,2,0,Credit card (automatic),$100.05 ,"$4,834.00 ",No,48,TRUE,FALSE,TRUE,TRUE,TRUE,1,20160202,$100.05 ,TRUE,Month-to-Month,One Line,Fiber Optic,Phone+Internet
2668-TZSPS,Male,0,No,No,1,0,0,Mailed check,$20.45 ,$20.45 ,No,1,FALSE,FALSE,TRUE,FALSE,FALSE,0,20200111,$20.45 ,TRUE,Month-to-Month,One Line,No Internet Service,Phone Only
2667-WYLWJ,Female,0,Yes,Yes,1,0,1,Mailed check,$19.75 ,$145.00 ,Yes,7,TRUE,TRUE,TRUE,FALSE,FALSE,3,20190702,$19.75 ,TRUE,1 Year,One Line,No Internet Service,Phone Only
2665-NPTGL,Female,1,Yes,No,2,2,0,Bank transfer (automatic),$98.10 ,"$2,510.70 ",No,26,TRUE,FALSE,TRUE,TRUE,TRUE,1,20171224,$98.10 ,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone+Internet
2664-XJZNO,Male,0,Yes,Yes,1,2,2,Credit card (automatic),$104.90 ,"$7,559.55 ",No,72,FALSE,FALSE,TRUE,TRUE,TRUE,3,20140210,$104.90 ,TRUE,2 Year,One Line,Fiber Optic,Phone+Internet
2662-NNTDK,Male,0,No,No,2,0,1,Credit card (automatic),$24.80 ,"$1,600.95 ",No,65,FALSE,FALSE,TRUE,FALSE,FALSE,0,20140926,$24.80 ,TRUE,1 Year,Two or More Lines,No Internet Service,Phone Only
2661-GKBTK,Male,0,Yes,Yes,1,1,2,Bank transfer (automatic),$76.95 ,"$4,543.95 ",No,59,FALSE,FALSE,TRUE,TRUE,TRUE,3,20150312,$76.95 ,TRUE,2 Year,One Line,DSL,Phone+Internet
2660-EMUBI,Male,1,No,No,2,2,0,Electronic check,$95.35 ,$898.35 ,Yes,9,FALSE,TRUE,TRUE,TRUE,TRUE,0,20190430,$95.35 ,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone+Internet
2659-VXMWZ,Male,0,Yes,Yes,2,2,1,Electronic check,$111.30 ,"$7,482.10 ",Yes,67,FALSE,TRUE,TRUE,TRUE,TRUE,3,20140707,$111.30 ,TRUE,1 Year,Two or More Lines,Fiber Optic,Phone+Internet
2657-VPXTA,Female,0,Yes,Yes,1,2,0,Electronic check,$88.85 ,$929.45 ,No,10,TRUE,FALSE,TRUE,TRUE,TRUE,3,20190329,$88.85 ,TRUE,Month-to-Month,One Line,Fiber Optic,Phone+Internet
2657-ALMWY,Female,1,Yes,No,1,2,0,Electronic check,$84.95 ,"$2,169.75 ",Yes,26,TRUE,TRUE,TRUE,TRUE,TRUE,1,20171226,$84.95 ,TRUE,Month-to-Month,One Line,Fiber Optic,Phone+Internet
2656-TABEH,Male,0,Yes,No,2,2,0,Electronic check,$100.20 ,$420.20 ,Yes,4,FALSE,TRUE,TRUE,TRUE,TRUE,1,20191006,$100.20 ,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone+Internet
2656-FMOKZ,Female,1,No,No,2,2,0,Mailed check,$74.45 ,"$1,145.70 ",Yes,15,TRUE,TRUE,TRUE,TRUE,TRUE,0,20181030,$74.45 ,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone+Internet
2654-VBVPB,Female,0,No,No,1,0,0,Bank transfer (automatic),$19.90 ,$19.90 ,No,1,TRUE,FALSE,TRUE,FALSE,FALSE,0,20200111,$19.90 ,TRUE,Month-to-Month,One Line,No Internet Service,Phone Only
2651-ZCBXV,Male,0,No,No,2,2,2,Credit card (automatic),$108.00 ,"$5,760.65 ",No,53,FALSE,FALSE,TRUE,TRUE,TRUE,0,20150902,$108.00 ,TRUE,2 Year,Two or More Lines,Fiber Optic,Phone+Internet
2650-GYRYL,Male,0,Yes,Yes,1,0,1,Bank transfer (automatic),$19.45 ,$600.25 ,No,31,FALSE,FALSE,TRUE,FALSE,FALSE,3,20170717,$19.45 ,TRUE,1 Year,One Line,No Internet Service,Phone Only
2649-HWLYB,Male,0,Yes,No,2,1,2,Bank transfer (automatic),$76.15 ,"$4,929.55 ",No,65,FALSE,FALSE,TRUE,TRUE,TRUE,1,20140920,$76.15 ,TRUE,2 Year,Two or More Lines,DSL,Phone+Internet
2645-QTLMB,Male,0,No,No,1,2,0,Electronic check,$94.25 ,$669.00 ,Yes,7,FALSE,TRUE,TRUE,TRUE,TRUE,0,20190710,$94.25 ,TRUE,Month-to-Month,One Line,Fiber Optic,Phone+Internet
2642-MAWLJ,Female,0,Yes,Yes,1,0,2,Bank transfer (automatic),$20.25 ,$717.95 ,No,35,TRUE,FALSE,TRUE,FALSE,FALSE,3,20170227,$20.25 ,TRUE,2 Year,One Line,No Internet Service,Phone Only
2642-DTVCO,Male,1,No,No,2,2,0,Electronic check,$85.05 ,$746.50 ,Yes,9,FALSE,TRUE,TRUE,TRUE,TRUE,0,20190520,$85.05 ,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone+Internet
2640-PMGFL,Male,0,No,Yes,2,2,0,Electronic check,$79.50 ,"$2,180.55 ",Yes,27,FALSE,TRUE,TRUE,TRUE,TRUE,2,20171029,$79.50 ,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone+Internet
2640-LYMOV,Male,0,No,No,1,0,0,Mailed check,$19.65 ,$38.80 ,No,2,FALSE,FALSE,TRUE,FALSE,FALSE,0,20191212,$19.65 ,TRUE,Month-to-Month,One Line,No Internet Service,Phone Only
2639-UGMAZ,Male,1,No,No,0,1,1,Electronic check,$56.45 ,"$3,985.35 ",No,71,FALSE,FALSE,FALSE,TRUE,FALSE,0,20140326,$56.45 ,TRUE,1 Year,No Phone Service,DSL,Internet Only
2637-FKFSY,Female,0,Yes,No,1,1,0,Mailed check,$46.10 ,$130.15 ,No,3,TRUE,FALSE,TRUE,TRUE,TRUE,1,20191117,$46.10 ,TRUE,Month-to-Month,One Line,DSL,Phone+Internet
2636-SJDOU,Male,0,No,No,2,2,1,Credit card (automatic),$84.30 ,"$5,289.05 ",No,63,FALSE,FALSE,TRUE,TRUE,TRUE,0,20141120,$84.30 ,TRUE,1 Year,Two or More Lines,Fiber Optic,Phone+Internet
2636-OHFMN,Male,0,Yes,No,0,1,0,Electronic check,$48.55 ,$201.00 ,Yes,4,FALSE,TRUE,FALSE,TRUE,FALSE,1,20191008,$48.55 ,TRUE,Month-to-Month,No Phone Service,DSL,Internet Only
2636-ALXXZ,Female,1,No,No,1,2,0,Electronic check,$69.60 ,$69.60 ,Yes,1,TRUE,TRUE,TRUE,TRUE,TRUE,0,20200111,$69.60 ,TRUE,Month-to-Month,One Line,Fiber Optic,Phone+Internet
2634-HCZGT,Male,1,Yes,No,2,1,1,Electronic check,$60.05 ,"$3,229.65 ",Yes,54,FALSE,TRUE,TRUE,TRUE,TRUE,1,20150820,$60.05 ,TRUE,1 Year,Two or More Lines,DSL,Phone+Internet
